delivery_partner_id,partner_name,city,vehicle_type,employment_type,avg_rating,is_active
DP14026,Manoj V,Kolkata,Bike,Part-time,4.11,Y
DP10123,Manoj Q,Bengaluru,Scooter,Contract,3.89,Y
DP02248,Pooja B,Delhi,Bike,Full-time,4.11,N
DP10797,Deepak I,Mumbai,Car,Contract,4.07,Y
DP04662,Arjun X,Pune,Bike,Contract,4.26,N
DP11825,Rakesh V,Kolkata,Bike,Full-time,3.65,Y
DP07052,Priya V,Kolkata,Bike,Full-time,4.78,Y
DP12243,Sneha H,Ahmedabad,Scooter,Full-time,4.2,Y
DP14826,Neha I,Delhi,Cycle,Full-time,4.17,Y
DP06263,Sneha K,Bengaluru,Bike,Part-time,4.02,Y
DP04509,Priya J,Kolkata,Scooter,Full-time,4.4,Y
DP14614,Ravi N,Delhi,Scooter,Part-time,3.78,Y
DP13929,Rakesh U,Mumbai,Cycle,Contract,4.43,N
DP01151,Priya D,Bengaluru,Bike,Full-time,4.07,N
DP10723,Priya S,Delhi,Bike,Contract,3.94,Y
DP03957,Ananya I,Bengaluru,Bike,Full-time,4.01,N
DP05289,Amit D,Bengaluru,Scooter,Contract,4.4,Y
DP01666,Nikhil Y,Pune,Scooter,Part-time,3.4,Y
DP11555,Priya N,Bengaluru,Scooter,Full-time,4.59,Y
DP07373,Shreya A,Mumbai,Scooter,Full-time,3.97,Y
DP03802,Meena J,Delhi,Bike,Full-time,4.06,Y
DP12239,Ananya S,Bengaluru,Scooter,Contract,3.96,Y
DP09329,Santosh C,Mumbai,Cycle,Contract,4.26,Y
DP10468,Deepak T,Mumbai,Car,Part-time,4.32,Y
DP07634,Neha S,Ahmedabad,Scooter,Part-time,4.01,N
DP12819,Divya P,Kolkata,Scooter,Full-time,4.36,Y
DP13578,Rakesh G,Chennai,Bike,Part-time,3.85,N
DP13528,Rakesh X,Kolkata,Bike,Part-time,4.12,Y
DP01591,Manoj U,Chennai,Bike,Part-time,4.36,Y
DP04981,Vikas J,Bengaluru,Bike,Part-time,4.61,Y
DP01992,Kiran W,Chennai,Bike,Full-time,4.31,Y
DP10708,Arjun U,Mumbai,Scooter,Part-time,4.27,Y
DP01935,Priya T,Chennai,Bike,Full-time,4.3,Y
DP12987,Amit P,Bengaluru,Scooter,Contract,4.14,Y
DP02334,Ravi P,Mumbai,Scooter,Full-time,4.31,Y
DP12124,Santosh W,Hyderabad,Scooter,Part-time,4.3,Y
DP08302,Kiran R,Delhi,Cycle,Full-time,4.57,Y
DP00164,Meena B,Bengaluru,Bike,Full-time,3.93,Y
DP04965,Amit M,Mumbai,Scooter,Part-time,3.68,Y
DP04730,Suresh N,Hyderabad,Bike,Full-time,3.89,Y
DP06598,Nikhil K,Mumbai,Bike,Full-time,3.76,Y
DP07907,Shreya B,Chennai,Scooter,Part-time,4.21,Y
DP14980,Priya E,Ahmedabad,Bike,Part-time,4.16,Y
DP11764,Amit N,Pune,Scooter,Full-time,4.07,Y
DP02397,Rahul L,Mumbai,Bike,Part-time,4.64,Y
DP03850,Ananya E,Hyderabad,Bike,Full-time,4.52,N
DP09226,Shreya F,Delhi,Bike,Contract,3.61,Y
DP02913,Ravi J,Kolkata,Cycle,Full-time,3.84,Y
DP11988,Meena N,Mumbai,Scooter,Full-time,4.11,Y
DP00913,Sneha F,Kolkata,Scooter,Full-time,3.92,Y
DP10102,Vikas W,Pune,Scooter,Contract,4.31,N
DP12266,Shreya P,Bengaluru,Cycle,Contract,4.19,Y
DP00248,Suresh S,Bengaluru,Bike,Full-time,3.87,Y
DP07527,Kiran A,Hyderabad,Car,Contract,3.77,Y
DP14683,Ravi Q,Pune,Scooter,Part-time,3.92,N
DP00609,Meena O,Delhi,Scooter,Full-time,3.72,Y
DP05778,Deepak D,Bengaluru,Bike,Full-time,4.19,Y
DP13818,Ravi B,Bengaluru,Scooter,Full-time,4.2,Y
DP02992,Manoj C,Mumbai,Scooter,Full-time,4.01,N
DP08344,Priya G,Bengaluru,Cycle,Full-time,4.19,Y
DP14274,Vikas W,Delhi,Bike,Contract,4.14,Y
DP10805,Pooja W,Kolkata,Bike,Contract,4.08,Y
DP07213,Shreya D,Bengaluru,Cycle,Part-time,4.49,Y
DP00624,Nikhil C,Chennai,Cycle,Full-time,4.45,Y
DP06675,Nikhil K,Pune,Bike,Full-time,4.08,Y
DP12685,Ravi N,Mumbai,Scooter,Part-time,3.76,Y
DP09645,Neha L,Pune,Car,Contract,4.14,Y
DP12482,Manoj U,Delhi,Bike,Part-time,3.84,Y
DP13005,Pooja O,Kolkata,Bike,Full-time,4.34,Y
DP04954,Pooja U,Delhi,Cycle,Full-time,4.15,Y
DP09567,Shreya M,Chennai,Scooter,Contract,3.34,Y
DP01872,Ravi M,Hyderabad,Bike,Contract,4.15,Y
DP02850,Santosh A,Pune,Scooter,Full-time,4.03,Y
DP10276,Rahul T,Delhi,Scooter,Part-time,4.11,Y
DP00080,Suresh K,Bengaluru,Bike,Contract,4.39,Y
DP06710,Suresh N,Delhi,Scooter,Part-time,4.36,Y
DP09198,Ananya F,Mumbai,Bike,Part-time,3.98,Y
DP11378,Vikas R,Kolkata,Scooter,Full-time,4.4,Y
DP13128,Deepak V,Bengaluru,Car,Full-time,3.93,Y
DP10210,Meena T,Bengaluru,Scooter,Part-time,4.02,N
DP01647,Rakesh V,Delhi,Scooter,Full-time,3.96,Y
DP10178,Amit H,Delhi,Scooter,Contract,4.26,Y
DP08886,Suresh C,Delhi,Car,Part-time,3.8,Y
DP11527,Priya E,Hyderabad,Bike,Full-time,3.97,Y
DP03806,Neha Q,Pune,Bike,Part-time,4.28,N
DP12262,Sneha G,Bengaluru,Scooter,Part-time,3.5,Y
DP14011,Ravi E,Mumbai,Bike,Full-time,4.52,Y
DP08753,Santosh D,Bengaluru,Scooter,Contract,4.48,N
DP04690,Ravi F,Hyderabad,Scooter,Full-time,4.86,Y
DP04165,Santosh B,Bengaluru,Cycle,Full-time,4.52,Y
DP04422,Ravi D,Bengaluru,Cycle,Full-time,3.75,N
DP00490,Vikas F,Bengaluru,Scooter,Full-time,4.33,N
DP02212,Rahul W,Mumbai,Scooter,Full-time,3.82,Y
DP03571,Deepak K,Bengaluru,Cycle,Contract,4.22,Y
DP13977,Amit U,Bengaluru,Scooter,Contract,4.46,Y
DP02516,Shreya R,Bengaluru,Bike,Part-time,4.16,Y
DP11406,Deepak B,Pune,Bike,Contract,4.21,Y
DP14538,Manoj H,Bengaluru,Scooter,Contract,4.74,Y
DP04371,Pooja R,Delhi,Car,Full-time,4.58,Y
DP10125,Santosh S,Bengaluru,Bike,Part-time,4.27,Y
DP00439,Vikas U,Kolkata,Bike,Part-time,4.2,Y
DP04241,Pooja O,Chennai,Scooter,Full-time,4.28,Y
DP12790,Rahul A,Ahmedabad,Cycle,Full-time,3.94,Y
DP01974,Nikhil O,Kolkata,Bike,Full-time,4.19,Y
DP06506,Ananya D,Delhi,Scooter,Full-time,3.81,Y
DP05981,Priya S,Bengaluru,Bike,Part-time,4.34,Y
DP04738,Deepak T,Kolkata,Bike,Full-time,4.22,Y
DP01405,Ravi V,Delhi,Bike,Contract,3.53,Y
DP11536,Deepak Q,Mumbai,Bike,Contract,4.39,Y
DP07831,Nikhil K,Chennai,Scooter,Part-time,3.99,Y
DP08052,Arjun G,Ahmedabad,Bike,Part-time,4.8,Y
DP09870,Divya R,Ahmedabad,Scooter,Part-time,3.85,Y
DP05606,Sneha Z,Kolkata,Scooter,Part-time,4.25,N
DP01749,Divya C,Kolkata,Bike,Full-time,4.22,Y
DP11991,Kiran Y,Ahmedabad,Scooter,Part-time,4.23,Y
DP11036,Kiran R,Delhi,Cycle,Contract,4.14,Y
DP00069,Deepak H,Kolkata,Scooter,Full-time,3.93,Y
DP05555,Ananya I,Mumbai,Scooter,Full-time,4.07,N
DP10079,Manoj Y,Chennai,Scooter,Full-time,4.1,N
DP14756,Divya P,Bengaluru,Bike,Full-time,4.22,Y
DP05216,Divya B,Bengaluru,Bike,Full-time,3.9,Y
DP02260,Meena J,Bengaluru,Bike,Full-time,4.5,Y
DP14196,Ravi T,Mumbai,Cycle,Full-time,3.94,Y
DP07702,Meena Z,Pune,Cycle,Full-time,4.35,Y
DP06236,Vikas X,Delhi,Car,Contract,4.42,Y
DP08920,Santosh U,Delhi,Scooter,Full-time,3.58,Y
DP05898,Meena Z,Ahmedabad,Scooter,Full-time,4.24,Y
DP09754,Arjun K,Delhi,Scooter,Part-time,4.2,Y
DP06113,Ravi A,Bengaluru,Scooter,Full-time,4.0,Y
DP00128,Rahul S,Bengaluru,Bike,Part-time,4.6,Y
DP05565,Priya R,Delhi,Bike,Part-time,3.8,Y
DP02286,Rahul L,Kolkata,Car,Part-time,4.19,Y
DP03276,Suresh R,Bengaluru,Bike,Full-time,4.31,Y
DP09239,Ananya L,Hyderabad,Bike,Full-time,4.12,Y
DP09973,Deepak Z,Delhi,Bike,Full-time,4.15,Y
DP14504,Deepak L,Mumbai,Scooter,Contract,4.35,Y
DP02113,Meena G,Delhi,Scooter,Full-time,4.25,Y
DP00016,Santosh X,Pune,Bike,Part-time,3.77,Y
DP00711,Deepak K,Delhi,Scooter,Full-time,3.98,Y
DP09027,Vikas I,Bengaluru,Scooter,Full-time,3.56,Y
DP04198,Kiran R,Kolkata,Bike,Part-time,4.22,Y
DP13150,Deepak F,Pune,Scooter,Full-time,3.97,Y
DP12595,Neha E,Hyderabad,Scooter,Contract,3.48,Y
DP09816,Kiran R,Ahmedabad,Scooter,Part-time,4.03,Y
DP02332,Ravi Y,Delhi,Scooter,Full-time,4.13,Y
DP01290,Nikhil S,Ahmedabad,Scooter,Part-time,3.92,Y
DP06827,Ananya D,Delhi,Bike,Full-time,4.52,Y
DP12951,Vikas F,Kolkata,Bike,Part-time,4.02,Y
DP14788,Shreya P,Pune,Cycle,Full-time,3.93,N
DP12382,Manoj K,Bengaluru,Bike,Contract,4.21,Y
DP06407,Vikas P,Bengaluru,Cycle,Full-time,4.21,Y
DP04560,Meena G,Kolkata,Scooter,Full-time,4.2,Y
DP12464,Neha M,Ahmedabad,Bike,Full-time,3.78,Y
DP04014,Rahul N,Bengaluru,Cycle,Full-time,4.12,Y
DP13398,Santosh Y,Ahmedabad,Bike,Part-time,4.14,Y
DP11237,Neha L,Mumbai,Scooter,Full-time,3.89,Y
DP00173,Manoj O,Delhi,Cycle,Part-time,4.0,Y
DP00072,Kiran O,Bengaluru,Scooter,Full-time,4.3,Y
DP10635,Meena O,Bengaluru,Bike,Full-time,3.99,Y
DP08203,Kiran W,Bengaluru,Bike,Part-time,4.62,Y
DP07685,Amit N,Ahmedabad,Bike,Part-time,4.57,Y
DP05625,Pooja Z,Ahmedabad,Bike,Full-time,4.55,Y
DP02435,Shreya B,Bengaluru,Car,Full-time,4.04,Y
DP13696,Shreya O,Bengaluru,Bike,Part-time,4.35,N
DP05929,Rakesh C,Mumbai,Cycle,Contract,4.28,Y
DP02688,Manoj L,Pune,Scooter,Part-time,4.41,Y
DP02305,Meena N,Chennai,Bike,Part-time,4.4,Y
DP10375,Santosh X,Chennai,Scooter,Part-time,3.78,Y
DP00673,Priya J,Pune,Cycle,Part-time,4.28,Y
DP13573,Rakesh Y,Kolkata,Scooter,Part-time,4.28,Y
DP04183,Santosh H,Delhi,Cycle,Full-time,3.8,N
DP07203,Rakesh E,Hyderabad,Scooter,Contract,4.05,Y
DP08008,Pooja V,Delhi,Scooter,Full-time,4.51,Y
DP09823,Rakesh C,Hyderabad,Scooter,Part-time,4.79,Y
DP01456,Neha O,Mumbai,Scooter,Contract,3.85,Y
DP06040,Ravi P,Bengaluru,Scooter,Contract,4.42,Y
DP01628,Pooja V,Mumbai,Bike,Part-time,4.33,Y
DP02244,Rahul N,Kolkata,Bike,Full-time,4.25,Y
DP08035,Amit A,Ahmedabad,Cycle,Full-time,4.11,Y
DP02418,Neha N,Kolkata,Bike,Full-time,3.87,Y
DP07239,Kiran I,Kolkata,Car,Full-time,3.95,Y
DP11579,Ananya E,Kolkata,Bike,Part-time,4.51,Y
DP10893,Ravi W,Bengaluru,Scooter,Part-time,4.76,Y
DP04744,Deepak L,Pune,Bike,Full-time,3.91,Y
DP06261,Vikas U,Bengaluru,Bike,Full-time,4.78,Y
DP02704,Deepak B,Chennai,Scooter,Full-time,4.54,Y
DP07959,Nikhil Q,Mumbai,Scooter,Full-time,4.0,N
DP07331,Ravi I,Bengaluru,Cycle,Part-time,3.94,Y
DP09424,Rakesh G,Hyderabad,Scooter,Full-time,3.79,Y
DP13622,Vikas F,Mumbai,Scooter,Full-time,4.11,Y
DP03350,Nikhil E,Bengaluru,Scooter,Full-time,4.26,Y
DP03094,Manoj D,Ahmedabad,Bike,Full-time,3.82,Y
DP00476,Kiran M,Delhi,Scooter,Full-time,3.83,Y
DP11855,Vikas U,Pune,Bike,Full-time,4.66,Y
DP10344,Rakesh X,Hyderabad,Bike,Part-time,4.65,Y
DP14768,Manoj L,Pune,Scooter,Part-time,4.37,Y
DP10249,Ravi O,Chennai,Bike,Full-time,4.07,Y
DP05448,Vikas S,Pune,Bike,Contract,4.63,Y
DP02058,Amit H,Hyderabad,Scooter,Full-time,3.85,Y
DP12868,Meena G,Delhi,Scooter,Part-time,4.06,Y
DP00314,Manoj E,Ahmedabad,Scooter,Contract,4.38,Y
DP05589,Shreya O,Bengaluru,Bike,Full-time,3.85,N
DP08529,Meena G,Bengaluru,Scooter,Part-time,4.35,Y
DP11449,Sneha S,Bengaluru,Scooter,Contract,3.84,Y
DP07899,Pooja R,Bengaluru,Scooter,Full-time,4.45,Y
DP04657,Rakesh W,Mumbai,Cycle,Part-time,3.98,N
DP02783,Meena F,Bengaluru,Bike,Full-time,4.43,Y
DP14126,Shreya T,Chennai,Car,Contract,4.22,Y
DP01839,Rakesh H,Chennai,Scooter,Part-time,4.25,Y
DP01168,Pooja X,Bengaluru,Car,Contract,3.89,N
DP11721,Santosh O,Bengaluru,Scooter,Full-time,4.46,Y
DP07130,Pooja A,Bengaluru,Bike,Full-time,3.69,Y
DP00284,Nikhil L,Hyderabad,Scooter,Full-time,4.01,Y
DP00399,Shreya F,Ahmedabad,Cycle,Contract,4.86,Y
DP03641,Amit Y,Ahmedabad,Bike,Part-time,3.95,N
DP06897,Deepak B,Bengaluru,Bike,Contract,4.42,Y
DP06621,Deepak Y,Kolkata,Scooter,Part-time,4.44,Y
DP05099,Neha I,Hyderabad,Scooter,Part-time,4.9,Y
DP00679,Neha D,Pune,Bike,Full-time,3.69,Y
DP10236,Shreya U,Pune,Cycle,Contract,3.66,Y
DP02215,Arjun Z,Bengaluru,Scooter,Part-time,4.56,Y
DP06032,Deepak D,Hyderabad,Cycle,Full-time,4.24,Y
DP14123,Arjun D,Bengaluru,Scooter,Part-time,4.27,N
DP13678,Arjun T,Mumbai,Scooter,Contract,4.14,Y
DP06950,Shreya S,Kolkata,Bike,Full-time,4.45,Y
DP05381,Sneha S,Mumbai,Scooter,Contract,3.72,Y
DP06778,Sneha J,Kolkata,Cycle,Part-time,4.47,Y
DP03522,Neha K,Mumbai,Bike,Full-time,4.27,Y
DP00681,Shreya R,Mumbai,Scooter,Full-time,4.64,Y
DP07837,Manoj T,Kolkata,Bike,Contract,3.5,Y
DP11553,Ravi L,Bengaluru,Scooter,Contract,3.59,Y
DP07385,Priya H,Bengaluru,Cycle,Contract,4.61,Y
DP10238,Divya Q,Mumbai,Bike,Part-time,3.94,Y
DP04365,Ananya O,Mumbai,Bike,Full-time,4.21,Y
DP06098,Meena D,Ahmedabad,Bike,Part-time,4.07,Y
DP01875,Amit H,Mumbai,Scooter,Full-time,4.54,Y
DP13474,Manoj C,Hyderabad,Bike,Full-time,3.98,Y
DP00331,Ananya C,Bengaluru,Cycle,Full-time,3.79,N
DP05139,Rakesh Y,Ahmedabad,Scooter,Full-time,4.26,Y
DP07222,Rakesh G,Pune,Bike,Full-time,3.99,Y
DP07297,Vikas Y,Chennai,Bike,Contract,4.07,Y
DP14644,Meena Q,Hyderabad,Bike,Part-time,3.58,Y
DP09186,Arjun Z,Kolkata,Scooter,Contract,4.57,Y
DP03731,Rahul F,Mumbai,Scooter,Full-time,4.8,Y
DP02651,Deepak Y,Pune,Bike,Full-time,4.13,Y
DP07319,Nikhil I,Bengaluru,Scooter,Part-time,4.26,Y
DP01096,Suresh Z,Hyderabad,Cycle,Full-time,4.25,Y
DP14608,Ananya G,Hyderabad,Scooter,Full-time,4.17,Y
DP02957,Sneha O,Bengaluru,Bike,Contract,4.57,Y
DP04072,Rakesh X,Mumbai,Cycle,Full-time,3.83,Y
DP01384,Amit C,Chennai,Bike,Full-time,4.74,Y
DP10819,Suresh V,Hyderabad,Cycle,Full-time,3.76,Y
DP04568,Arjun R,Delhi,Cycle,Full-time,4.39,Y
DP09775,Ananya Y,Delhi,Bike,Part-time,4.15,Y
DP10180,Santosh Z,Bengaluru,Bike,Part-time,4.23,Y
DP05939,Priya M,Delhi,Cycle,Full-time,3.96,Y
DP02935,Divya V,Kolkata,Bike,Part-time,3.81,Y
DP04601,Amit A,Hyderabad,Scooter,Full-time,4.09,Y
DP09952,Shreya V,Bengaluru,Scooter,Part-time,3.99,Y
DP13701,Neha Z,Kolkata,Scooter,Contract,4.33,N
DP09604,Kiran L,Delhi,Cycle,Full-time,4.12,Y
DP08335,Rakesh D,Pune,Scooter,Full-time,3.89,Y
DP02981,Manoj B,Bengaluru,Bike,Full-time,3.98,Y
DP06907,Nikhil U,Bengaluru,Scooter,Full-time,3.83,Y
DP09535,Kiran W,Hyderabad,Bike,Full-time,5.0,Y
DP11929,Deepak Z,Pune,Cycle,Full-time,3.8,Y
DP05205,Meena G,Ahmedabad,Scooter,Full-time,4.02,N
DP03477,Meena T,Delhi,Scooter,Full-time,4.45,Y
DP09347,Nikhil A,Chennai,Scooter,Part-time,4.15,N
DP04043,Suresh U,Mumbai,Bike,Part-time,4.14,Y
DP07217,Amit X,Bengaluru,Scooter,Full-time,4.7,Y
DP10054,Sneha G,Hyderabad,Bike,Full-time,4.03,Y
DP01436,Ravi U,Mumbai,Cycle,Full-time,3.8,Y
DP03516,Ananya Z,Bengaluru,Scooter,Full-time,4.13,Y
DP14545,Rahul M,Ahmedabad,Scooter,Full-time,3.82,Y
DP11589,Manoj O,Chennai,Cycle,Full-time,4.19,Y
DP09817,Amit M,Chennai,Cycle,Part-time,4.08,Y
DP01742,Santosh T,Bengaluru,Bike,Contract,4.32,Y
DP05179,Deepak Y,Kolkata,Scooter,Part-time,4.64,Y
DP09571,Arjun W,Hyderabad,Cycle,Part-time,4.33,Y
DP11822,Divya Q,Bengaluru,Scooter,Full-time,4.08,Y
DP06425,Shreya B,Delhi,Bike,Full-time,4.23,N
DP04691,Arjun X,Kolkata,Scooter,Part-time,4.22,Y
DP00201,Vikas P,Bengaluru,Bike,Part-time,4.34,N
DP06962,Kiran Y,Pune,Bike,Contract,4.18,N
DP07323,Rakesh Y,Kolkata,Scooter,Full-time,4.75,Y
DP12801,Vikas T,Bengaluru,Bike,Full-time,4.34,Y
DP06899,Pooja J,Kolkata,Bike,Full-time,4.01,Y
DP06410,Rakesh P,Bengaluru,Scooter,Part-time,4.48,Y
DP11332,Ananya W,Mumbai,Scooter,Full-time,4.95,Y
DP06022,Meena H,Chennai,Scooter,Part-time,3.8,Y
DP14180,Amit P,Kolkata,Scooter,Contract,4.47,Y
DP02828,Priya D,Delhi,Bike,Contract,4.28,N
DP02727,Rakesh Y,Bengaluru,Scooter,Full-time,4.31,Y
DP08964,Shreya D,Mumbai,Bike,Contract,3.86,Y
DP14368,Rakesh E,Mumbai,Bike,Contract,3.6,Y
DP05175,Santosh Q,Pune,Scooter,Full-time,4.43,Y
DP00617,Ananya M,Pune,Cycle,Full-time,4.59,Y
DP08924,Manoj K,Hyderabad,Cycle,Full-time,3.91,Y
DP00826,Priya F,Mumbai,Scooter,Full-time,3.88,N
DP00424,Nikhil H,Mumbai,Scooter,Part-time,4.61,Y
DP13805,Nikhil G,Kolkata,Bike,Part-time,4.41,Y
DP13006,Neha O,Kolkata,Scooter,Full-time,4.15,Y
DP13757,Rahul J,Chennai,Bike,Full-time,4.45,Y
DP11598,Meena B,Pune,Bike,Contract,3.76,Y
DP14897,Divya O,Hyderabad,Scooter,Full-time,4.19,Y
DP11852,Deepak U,Hyderabad,Scooter,Full-time,4.33,Y
DP14394,Manoj I,Delhi,Bike,Full-time,4.19,Y
DP05287,Meena G,Ahmedabad,Scooter,Full-time,4.59,Y
DP09364,Neha Z,Pune,Car,Full-time,4.41,Y
DP01451,Meena G,Kolkata,Scooter,Full-time,4.38,Y
DP04725,Santosh M,Delhi,Scooter,Full-time,4.16,Y
DP09182,Vikas B,Mumbai,Scooter,Part-time,3.95,Y
DP00099,Divya X,Chennai,Bike,Contract,4.55,Y
DP07661,Priya X,Mumbai,Cycle,Part-time,4.07,Y
DP12963,Manoj N,Delhi,Bike,Full-time,3.56,Y
DP14920,Pooja A,Mumbai,Scooter,Full-time,4.23,Y
DP00899,Pooja I,Hyderabad,Scooter,Contract,4.54,Y
DP08905,Deepak V,Mumbai,Cycle,Full-time,4.01,Y
DP12442,Meena X,Delhi,Cycle,Full-time,4.12,Y
DP02430,Rahul X,Bengaluru,Cycle,Contract,4.07,Y
DP03497,Sneha M,Delhi,Cycle,Full-time,3.95,Y
DP11236,Ravi Y,Chennai,Bike,Full-time,4.23,Y
DP13231,Amit H,Bengaluru,Scooter,Full-time,4.16,Y
DP08820,Amit Q,Hyderabad,Bike,Part-time,4.11,Y
DP11670,Amit U,Pune,Bike,Full-time,4.47,Y
DP09658,Divya L,Mumbai,Bike,Full-time,3.74,N
DP05494,Manoj E,Bengaluru,Bike,Part-time,3.94,Y
DP00964,Manoj O,Delhi,Scooter,Contract,3.68,Y
DP05951,Divya P,Hyderabad,Scooter,Part-time,3.44,Y
DP04508,Amit H,Bengaluru,Car,Contract,4.03,Y
DP06094,Sneha Q,Mumbai,Bike,Contract,4.37,Y
DP00050,Meena B,Mumbai,Bike,Full-time,3.76,Y
DP04894,Divya X,Ahmedabad,Scooter,Contract,4.37,Y
DP04761,Priya X,Mumbai,Scooter,Full-time,4.16,Y
DP00753,Meena T,Delhi,Bike,Part-time,4.69,Y
DP07670,Divya B,Delhi,Scooter,Contract,4.34,Y
DP07000,Kiran N,Ahmedabad,Car,Full-time,4.1,Y
DP04495,Pooja E,Bengaluru,Scooter,Full-time,4.43,N
DP07850,Vikas R,Bengaluru,Scooter,Full-time,4.19,Y
DP11485,Meena G,Bengaluru,Bike,Contract,3.81,Y
DP11759,Amit R,Bengaluru,Scooter,Full-time,4.05,Y
DP02659,Meena O,Mumbai,Bike,Full-time,4.39,N
DP05514,Sneha U,Mumbai,Scooter,Part-time,4.31,N
DP06303,Vikas C,Mumbai,Cycle,Part-time,4.29,Y
DP05440,Pooja I,Delhi,Cycle,Part-time,4.88,Y
DP06696,Suresh J,Ahmedabad,Scooter,Full-time,4.6,Y
DP07116,Priya H,Delhi,Bike,Part-time,3.93,N
DP14473,Rahul L,Bengaluru,Bike,Contract,4.06,Y
DP11640,Rakesh W,Delhi,Bike,Contract,4.16,N
DP10018,Shreya G,Delhi,Car,Full-time,4.06,Y
DP14313,Manoj L,Pune,Cycle,Contract,3.65,N
DP04789,Santosh W,Bengaluru,Scooter,Full-time,4.05,Y
DP08516,Ananya B,Bengaluru,Scooter,Part-time,4.22,Y
DP11031,Arjun W,Mumbai,Bike,Full-time,4.06,Y
DP03095,Rahul F,Bengaluru,Cycle,Full-time,3.87,Y
DP10619,Santosh I,Kolkata,Scooter,Part-time,4.07,Y
DP12754,Sneha L,Ahmedabad,Bike,Full-time,3.75,Y
DP13153,Shreya M,Mumbai,Bike,Part-time,4.14,Y
DP09606,Nikhil H,Bengaluru,Bike,Contract,4.57,Y
DP00654,Meena L,Hyderabad,Bike,Part-time,3.86,N
DP11659,Ravi X,Bengaluru,Scooter,Part-time,4.3,Y
DP13359,Rakesh T,Chennai,Bike,Full-time,4.23,Y
DP00129,Priya O,Mumbai,Scooter,Part-time,3.89,Y
DP06891,Rahul O,Mumbai,Cycle,Contract,4.26,Y
DP01799,Vikas Z,Kolkata,Cycle,Part-time,3.97,N
DP07065,Santosh T,Pune,Cycle,Full-time,4.07,Y
DP09038,Ravi E,Delhi,Bike,Full-time,3.96,Y
DP00634,Vikas T,Delhi,Scooter,Full-time,4.26,Y
DP14193,Manoj M,Delhi,Scooter,Full-time,4.28,Y
DP11042,Kiran G,Bengaluru,Scooter,Part-time,4.4,Y
DP04935,Divya U,Bengaluru,Scooter,Full-time,4.21,Y
DP06680,Rahul S,Delhi,Cycle,Contract,3.7,N
DP00339,Nikhil Q,Delhi,Scooter,Full-time,4.23,Y
DP05968,Suresh E,Chennai,Scooter,Part-time,4.4,Y
DP13097,Amit W,Pune,Scooter,Full-time,4.56,Y
DP04945,Pooja G,Kolkata,Bike,Full-time,3.74,Y
DP00397,Divya J,Chennai,Bike,Part-time,4.14,N
DP07076,Priya I,Delhi,Bike,Part-time,4.15,N
DP08127,Rakesh P,Bengaluru,Bike,Part-time,4.43,Y
DP01723,Priya P,Delhi,Scooter,Full-time,3.86,Y
DP03575,Manoj A,Bengaluru,Scooter,Full-time,3.98,Y
DP06419,Suresh D,Hyderabad,Scooter,Contract,4.65,Y
DP02471,Shreya D,Mumbai,Scooter,Contract,4.29,Y
DP14701,Priya B,Bengaluru,Cycle,Part-time,4.14,Y
DP09105,Divya E,Bengaluru,Scooter,Contract,3.87,Y
DP09525,Vikas K,Kolkata,Cycle,Contract,4.37,Y
DP07261,Meena D,Kolkata,Cycle,Contract,4.42,Y
DP04369,Kiran I,Bengaluru,Bike,Full-time,4.55,Y
DP05201,Manoj P,Mumbai,Scooter,Full-time,4.15,Y
DP09764,Meena R,Kolkata,Scooter,Full-time,4.77,Y
DP11100,Rahul E,Mumbai,Bike,Contract,4.05,Y
DP08732,Kiran E,Bengaluru,Cycle,Full-time,4.35,Y
DP13496,Santosh R,Delhi,Cycle,Contract,3.58,Y
DP00029,Ravi E,Delhi,Scooter,Full-time,3.85,Y
DP09001,Pooja D,Mumbai,Cycle,Full-time,3.55,Y
DP07559,Santosh K,Hyderabad,Cycle,Contract,3.86,Y
DP00315,Kiran O,Hyderabad,Bike,Full-time,4.11,Y
DP10403,Manoj O,Chennai,Cycle,Full-time,3.83,Y
DP08284,Rakesh T,Chennai,Bike,Full-time,3.78,Y
DP14067,Shreya M,Bengaluru,Bike,Part-time,3.9,Y
DP12477,Deepak I,Hyderabad,Scooter,Full-time,4.26,Y
DP14330,Ananya W,Chennai,Bike,Full-time,3.73,Y
DP07341,Priya E,Hyderabad,Scooter,Full-time,3.94,Y
DP04558,Meena Q,Chennai,Scooter,Full-time,4.1,Y
DP09684,Rakesh B,Delhi,Scooter,Contract,4.06,Y
DP09624,Neha C,Mumbai,Scooter,Full-time,4.29,Y
DP03464,Arjun K,Kolkata,Cycle,Contract,4.77,Y
DP11327,Meena E,Bengaluru,Bike,Part-time,4.46,Y
DP02756,Neha X,Hyderabad,Scooter,Full-time,4.08,Y
DP03381,Rahul T,Bengaluru,Bike,Contract,3.86,N
DP13556,Rakesh B,Pune,Bike,Contract,4.59,Y
DP01202,Suresh B,Ahmedabad,Bike,Full-time,3.94,Y
DP06909,Priya T,Chennai,Bike,Contract,4.01,Y
DP07904,Divya M,Bengaluru,Scooter,Contract,4.68,Y
DP06926,Divya B,Mumbai,Scooter,Full-time,4.17,Y
DP11478,Shreya S,Chennai,Scooter,Part-time,4.1,Y
DP14315,Shreya C,Delhi,Car,Part-time,4.24,Y
DP14146,Ananya A,Delhi,Scooter,Contract,4.13,Y
DP06003,Deepak F,Delhi,Car,Contract,3.97,Y
